0.014259269648147336		0.013588925303444202		0.024292468461380324		0.04670544406991974		0.06286473611137702		0.07194071137173895		0.015860988332378367		0.026975285564345215		0.04796520479911594		0.06374250407182715		0.07022629223439401		0.012575313220648303		0.010972227990900824		0.01021800292327118		0.009554065814485839		0.008670547095505242		0.007798745151318578		0.0055754125646173824		0.0034742223609070667		0.011999438558757534		0.016055037224185737		0.015343487584045907		0.0150414666549629		0.015961416854330692		0.01382507365901269		0.010584338744963319		0.006458410322815077		0.005113621605364225		0.006461254270157705		0.010554345290114852		0.009783360856162177		;
0.013527009112438454		0.012871781812663255		0.02342432661732843		0.04487723977448933		0.06041777839473915		0.06922607730649091		0.015127198688403403		0.025899737998265025		0.04609211273374887		0.0612538662840246		0.06737529496865682		0.01195974306726807		0.010465492806636502		0.009743314019974598		0.00902669270299981		0.008257886526942785		0.007570200710303731		0.0055553921967623045		0.0032301572605706267		0.011298978282764043		0.015173162211186295		0.014415244874382343		0.014096071250713245		0.015033478794201345		0.012964051391635232		0.009939642053638141		0.006050300193698655		0.004646376584387019		0.006255181721655349		0.010165351029016749		0.009434316610641601		;
0.012332443032079622		0.011716587153621505		0.02292839776406558		0.04363509783657178		0.05852391262997775		0.06688554233680245		0.013963192816326393		0.024578044402647225		0.044878531110606946		0.05949852116558112		0.06518587396930192		0.010933820338571903		0.009552582783809552		0.008779526094357728		0.007930049343364476		0.007218273090182925		0.006675758042191406		0.00493875401249032		0.002392051854017283		0.00857294236669355		0.01169099236520765		0.010632016281533239		0.010187968180528913		0.011286078201341363		0.01161412132171474		0.008767772383518705		0.0050443427371789995		0.0037309734305569437		0.005892104607891138		0.009808969522468361		0.008975620747497283		;
0.011300415614516505		0.010723253684855426		0.02254066884430269		0.042757180798210614		0.057197181657131634		0.06551784210339393		0.012917418846715299		0.023431221070709843		0.04395404751305378		0.05809436606307087		0.06337009893119003		0.009961643978260135		0.00863404140572682		0.007874809003773978		0.007012236771503583		0.006319644084413003		0.00582601269749148		0.00418302696245897		0.001683681779319197		0.005823536832286327		0.008184764937217157		0.006761604814817167		0.006285421026174861		0.007505728769030654		0.010613906872560877		0.007942702209461272		0.004346948101797046		0.0030912491512648157		0.005623669954255039		0.009564751659607127		0.008604330256628163		;
0.010716171283855686		0.010088941185959618		0.021928093496115603		0.04158541662257656		0.055616897681610024		0.06362200073365248		0.01226936258674745		0.022493467194488536		0.04215577109631678		0.05564383499489426		0.06059269406120065		0.009426594465737285		0.008138625964010365		0.007417576673922161		0.006599051172363276		0.005990006220567308		0.005603736598094098		0.003792638465277152		0.0016875292487696912		0.005356197972102915		0.007513418569748463		0.005932779248961403		0.005396295879881924		0.006714373916893318		0.010157233804321427		0.007631791876869616		0.004203460841046936		0.0029951206258500636		0.005662459678251063		0.00963248484623776		0.008561520913888655		;
0.010382118956519925		0.009669645909091704		0.021371850986179386		0.04048243775457771		0.05417388600659551		0.06182576338784828		0.011907878210166856		0.021624000339294996		0.040392269476518014		0.053294430541944805		0.057994404857105594		0.00922644243894681		0.008020199885617533		0.007286229105805639		0.006390835777724937		0.005882043670891236		0.005687314863060564		0.0038365844887628736		0.0015122041961944707		0.004925682726304182		0.007036440885409151		0.0053764508121860784		0.004767444478545646		0.0061491542087221875		0.009833651228203363		0.007026013344732885		0.0034023047083988037		0.002442710295861133		0.005922549573445166		0.010016161863254606		0.008718738357983915		;
0.0098521327096939		0.009139713140135916		0.020835743152536373		0.03937760897905483		0.052659529338886756		0.05997122330933572		0.011408491232550232		0.02088918548063976		0.03959913898313122		0.05215849771321858		0.056582432341376505		0.008804901244265728		0.007689796408173704		0.006959072755506043		0.006077431436106828		0.0056211417285741755		0.0055133109613186675		0.003582803987151335		0.0011035421704860104		0.003439476045982901		0.005256480527251308		0.0033166132473933805		0.0028803673209913984		0.004137620367001374		0.009443848632873422		0.006281898346315819		0.0022808577722577784		0.0017076603453085506		0.005986366658694949		0.010088637126986712		0.008607111996334346		;
0.009354304661524352		0.008681898517709778		0.020073440567907695		0.03791620019939525		0.05071231487958729		0.057635476449260634		0.010927495769190021		0.020279571065468797		0.038580835939556433		0.05065003464970422		0.0548345892700591		0.008287831094541138		0.007198610587626668		0.0065279597548369185		0.005811593810629488		0.005332665102300224		0.00514286585252134		0.003072951711562991		9.83027167610981E-4		0.0027193315639632743		0.004274888900989805		0.002007027669113829		0.0018444415117120736		0.00285768771889608		0.009206890553027898		0.005974426046463281		0.001724595989813881		0.0012711910773886713		0.00594657305088571		0.010131419699101474		0.008405077678846282		;
0.009171339389606476		0.008483532572038117		0.019271280003852868		0.03644723679952382		0.04883621602945552		0.05547703669273185		0.010686989904099735		0.01959455806288856		0.03694820070012296		0.048394464746452474		0.05243039497445639		0.00802296782177251		0.0069028423277679996		0.0063138062721026225		0.005793688035949943		0.005260081428886158		0.004913114134222502		0.002822884859622982		0.0010477697429299793		0.003054444354357545		0.004585523246685794		0.0022758022776515315		0.0015472100542263606		0.003015931238101853		0.009147474258228176		0.005983510075910305		0.0016211109360775454		9.342633547262597E-4		0.005890332976362283		0.010169978866222052		0.008220838919576565		;
0.00890032117995928		0.00819387690724666		0.018227681360573754		0.03414288909697794		0.04587495950865999		0.05206750095210459		0.010335115273615907		0.01881491073903247		0.03554909405042617		0.04656418476720547		0.05043526026851376		0.007727935659938734		0.006602953291946811		0.006070722415835823		0.005643630768719224		0.0051101877670995865		0.004715934555809443		0.0026792841473830876		0.001101291075697		0.0038284457987783726		0.005450899426236524		0.003387382125937216		0.0023570855149434517		0.004024802740451198		0.008903395640083946		0.006029595878687751		0.0020038762782835277		3.467982199294909E-4		0.005233042054600927		0.009378573397082292		0.00752640246591672		;
